"","X1999.09.13_NDVI","X2002.08.20_NDVI","CLC06","CLC06_p_lato","odl_od_morza","InsCalk_1999.09","InsCalk_2002.08","s1","s2"
"23483",0.190083,0.177778,211,3,4670.47119,48.652931,64.138458,463470,5970630
"23484",0.209302,0.242105,211,3,4837.35449,49.353149,64.703346,463620,5970630
"23485",0.241379,0.252747,211,3,4849.34033,49.886101,65.342278,463770,5970630
"23486",0.5,0.462366,313,4,4908.46191,50.225883,65.784851,463920,5970630
"23487",0.445545,0.462366,313,4,4980.54199,51.95364,67.604111,464070,5970630
"23488",0.557377,0.494949,311,4,4990.92188,54.579742,70.089722,464220,5970630
"23489",0.591241,0.529412,311,4,5111.81006,51.162361,62.213234,464370,5970630
"23490",0.559055,0.494949,311,4,5125.08545,49.508625,64.786766,464520,5970630
"23491",0.569231,0.494949,311,4,5245.88428,49.948021,65.266335,464670,5970630
"23492",0.548387,0.5,311,4,5286.13281,41.559349,64.916916,464820,5970630
"23493",0.544715,0.5,311,4,5380.04639,40.036137,61.279484,464970,5970630
"23494",0.550388,0.489796,313,4,5380.79932,48.415756,64.696976,465120,5970630
"23495",0.462963,0.460674,313,4,5548.13477,48.360878,64.695244,465270,5970630
"23496",0.454545,0.411765,313,4,5608.15478,49.049187,64.187317,465420,5970630
"23497",0.46,0.435294,313,4,5656.01465,48.738934,63.980354,465570,5970630
"23498",0.469388,0.44186,313,4,5726.85791,48.054932,64.250069,465720,5970630
"23499",0.490566,0.444444,313,4,5825.87353,48.384308,64.290985,465870,5970630
"23500",0.555556,0.538462,311,4,5941.21191,48.755207,64.750153,466020,5970630
"23501",0.368421,0.414141,313,4,5949.15967,48.157211,66.050652,466170,5970630
"23502",0.275591,0.373737,313,4,6049.14893,47.95396,64.550133,466320,5970630
"23503",0.413043,0.351351,313,4,6157.3125,49.081467,64.813782,466470,5970630
"23504",0.452632,0.382716,313,4,6173.95313,50.413391,66.013023,466620,5970630
"23505",0.445545,0.514563,313,4,6307.13867,50.772823,65.909554,466770,5970630
"23506",0.575758,0.529412,311,4,6368.06103,49.365204,64.964027,466920,5970630
"23507",0.555556,0.479167,311,4,6451.74414,47.591591,63.5373,467070,5970630
"23508",0.4375,0.36,312,4,6564.17529,47.664875,63.311623,467220,5970630
"23509",0.425532,0.351351,312,4,6684.01074,46.9482,62.647713,467370,5970630
"23510",0.4375,0.351351,312,4,6694.03467,47.550209,62.755432,467520,5970630
"23511",0.546219,0.466667,313,4,6739.85889,46.540161,62.701927,467670,5970630
"23512",0.373494,0.36,313,4,6881.78027,47.420307,63.37093,467820,5970630
"23513",0.348837,0.342466,312,4,7058.61182,45.814293,63.428612,467970,5970630
"23514",0.340909,0.333333,312,4,6978.66016,47.317406,62.918777,468120,5970630
"23515",0.386364,0.333333,312,4,7141.0083,47.560383,62.266579,468270,5970630
"23516",0.406593,0.367089,312,4,7248.89648,48.294483,64.133286,468420,5970630
"23517",0.363636,0.342105,312,4,7252.80615,48.462387,63.984314,468570,5970630
"23518",0.393258,0.342105,312,4,7436.43066,48.284462,63.974133,468720,5970630
"23519",0.395833,0.375,312,4,7513.48779,47.751915,64.114563,468870,5970630
"23520",0.333333,0.428571,231,3,7598.05908,47.921734,63.776855,469020,5970630
"23521",0.472222,0.420561,231,3,7724.92725,48.267979,64.108109,469170,5970630
"23522",0.575758,0.559055,231,3,7865.37988,48.267975,64.103546,469320,5970630
"23523",0.526316,0.491525,231,3,7835.97461,48.267975,64.104218,469470,5970630
"23524",0.402778,0.459459,231,3,8022.63037,48.264732,64.099884,469620,5970630
"23525",0.486486,0.478992,231,3,8128.00732,48.26918,64.104439,469770,5970630
"23526",0.544715,0.421053,231,3,8251.96387,48.26918,64.104439,469920,5970630
"23527",0.571429,0.5,311,4,8294.38965,48.444511,64.10376,470070,5970630
"23528",0.53719,0.53271,311,4,8480.66602,48.268555,64.103989,470220,5970630
"23529",0.5,0.509091,311,4,8560.51953,48.268242,64.103989,470370,5970630
"23530",0.094891,0.476636,211,3,8675.34473,48.271168,64.107193,470520,5970630
"23531",0.40458,0.2,211,3,8740.30273,48.2472,64.093971,470670,5970630
"23532",0.251799,0.086207,211,3,8879.3916,48.270943,64.713448,470820,5970630
"23533",0.440559,0.45614,231,3,8914.49414,48.271149,64.105194,470970,5970630
"23534",0.402597,0.443478,231,3,9060.04981,48.265331,64.103516,471120,5970630
"23535",0.356164,0.418182,231,3,9165.67481,48.264988,64.100327,471270,5970630
"23536",0.422222,0.412844,231,3,9248.95703,47.62619,63.633636,471420,5970630
"23537",0.404255,0.487179,231,3,9355.04688,47.549118,63.606483,471570,5970630
"23538",0.333333,0.157025,211,3,9441.80566,45.094292,62.212708,471720,5970630
"23539",0.286957,0.238938,211,3,9571.12891,45.282356,63.69783,471870,5970630
"23540",0.428571,0.411765,231,3,9657.25098,47.376694,62.387955,472020,5970630
"23541",0.409836,0.431579,231,3,9811.60547,46.90683,64.008102,472170,5970630
"23542",0.469027,0.454545,231,3,9860.83203,47.421677,63.967735,472320,5970630
"23543",0.6,0.47619,231,3,10013.0361,48.265717,64.106308,472470,5970630
"23544",0.555556,0.509091,231,3,10165.5303,48.265865,64.100311,472620,5970630
"23545",0.380952,0.525424,231,3,10186.0938,48.265251,64.10054,472770,5970630
"23546",0.487179,0.480769,231,3,10228.7686,48.264637,64.100761,472920,5970630
"23547",0.5,0.44898,231,3,10378.5264,48.265549,64.100311,473070,5970630
"23548",0.468531,0.491525,231,3,10319.5205,48.264626,64.100311,473220,5970630
"23549",0.465753,0.478261,231,3,10368.8086,48.265846,64.100082,473370,5970630
"23550",0.479452,0.469027,231,3,10495.9277,48.265228,64.10054,473520,5970630
"23551",0.454545,0.482759,231,3,10451.5889,48.264618,64.100525,473670,5970630
"23552",0.479452,0.478261,231,3,10537.3477,48.265228,64.100533,473820,5970630
"23553",0.251534,0.433628,231,3,10624.6172,48.26461,64.100082,473970,5970630
"23554",0.418919,0.441441,231,3,10673.6357,48.265526,64.100754,474120,5970630
"23555",0.328767,0.431193,231,3,10760.9707,48.265823,64.100754,474270,5970630
"23556",0.4,0.346154,231,3,10747.0791,48.734264,64.103516,474420,5970630
"23557",0.366197,0.377358,231,3,10853.9482,48.269051,64.104408,474570,5970630
"23558",0.566265,0.410714,231,3,10950.1641,48.271362,64.107849,474720,5970630
"23559",-0.035294,0.145631,211,3,11057.7578,48.272278,64.108063,474870,5970630
"23560",0.040541,0.071429,211,3,11063.9824,49.00124,65.336655,475020,5970630
"23561",0.166667,0.068966,211,3,11216.1494,48.273571,64.101807,475170,5970630
"23562",0.043011,0.036145,211,3,11269.9824,48.379822,64.559448,475320,5970630
"23563",0,0.207921,211,3,11285.5039,48.283974,64.121811,475470,5970630
"23564",0.426667,0.309091,231,3,11433.6211,48.324501,64.593651,475620,5970630
"23637",0.045455,0.014085,242,2,4223.07959,48.267456,64.097809,452820,5970480
"23638",0.263158,0.252747,242,2,4188.52002,48.530479,64.103271,452970,5970480
"23639",0.448276,0.316456,242,2,4161.46631,48.272579,64.109375,453120,5970480
"23640",0.355556,0.292683,312,4,4073.04565,47.996445,64.112808,453270,5970480
"23641",0.406593,0.358974,312,4,4060.54175,48.280033,64.116013,453420,5970480
"23642",0.386364,0.342105,312,4,4003.62329,48.79731,64.116241,453570,5970480
"23643",0.363636,0.350649,312,4,4038.87354,48.277702,64.113022,453720,5970480
"23644",0.425532,0.367089,313,4,3872.90601,48.274155,64.108681,453870,5970480
"23645",0.42268,0.392405,313,4,3851.70093,48.770683,64.105247,454020,5970480
"23646",0.5,0.376623,312,4,3842.4602,48.26828,64.102264,454170,5970480
"23647",0.380952,0.350649,312,4,3785.35327,48.267963,64.102257,454320,5970480
"23648",0.363636,0.368421,312,4,3719.03223,48.267647,64.101799,454470,5970480
"23649",0.4,0.36,312,4,3690.48779,48.267639,64.102234,454620,5970480
"23650",0.386364,0.367089,312,4,3672.39697,48.263809,64.101173,454770,5970480
"23651",0.428571,0.375,312,4,3623.5481,48.275116,64.454781,454920,5970480
"23652",0.5,0.4,211,3,3481.68066,48.277267,64.094772,455070,5970480
"23653",0.42268,0.214286,312,4,3454.04102,48.154762,64.115952,455220,5970480
"23654",0.384615,0.413793,211,3,3478.448,48.277889,64.11319,455370,5970480
"23655",0.290323,0.360825,211,3,3420.13159,48.276962,64.112511,455520,5970480
"23656",0.344262,0.386364,242,2,3418.55225,48.274334,64.109299,455670,5970480
"23657",0.529412,0.333333,242,2,3354.10205,48.273407,64.105858,455820,5970480
"23658",0.375,0.333333,242,2,3300.68164,48.271389,64.10585,455970,5970480
"23659",0.385827,0.405941,242,2,3330.54053,48.217735,64.105408,456120,5970480
"23660",0.333333,0.462185,242,2,3248.87671,48.530571,64.105171,456270,5970480
"23661",0.116883,0.373737,411,5,3296.86206,47.696678,63.594261,456420,5970480
"23662",0.393939,0.495798,411,5,3316.45898,48.271347,64.105835,456570,5970480
"23663",0.328,0.449541,411,5,3302.18115,48.270424,64.105148,456720,5970480
"23664",0.247312,0.469027,411,5,3210,48.266975,63.897404,456870,5970480
"23665",0.453237,0.428571,411,5,3270,48.270096,64.104919,457020,5970480
"23666",0.386861,0.428571,411,5,3300,48.554379,64.361588,457170,5970480
"23667",0.428571,0.423077,411,5,3300,48.035416,63.605515,457320,5970480
"23668",0.47651,0.465517,411,5,3300,48.265472,64.104912,457470,5970480
"23669",0.472973,0.5,411,5,3300,48.270065,64.104912,457620,5970480
"23670",0.333333,0.478261,411,5,3216.86182,48.268044,64.102142,457770,5970480
"23671",0.479452,0.366337,411,5,3251.23047,48.268036,64.101242,457920,5970480
"23672",0.558442,0.352941,411,5,3296.86206,48.267719,64.101913,458070,5970480
"23673",0.459854,0.420561,411,5,3271.10083,48.270325,64.104889,458220,5970480
"23674",0.478261,0.495652,411,5,3354.10205,48.27124,64.105789,458370,5970480
"23675",0.185185,0.44,411,5,3394.77539,47.534081,63.450504,458520,5970480
"23700",0.294118,0.393939,243,3,4445.67188,48.27071,64.105682,462270,5970480
"23701",0.416058,0.326531,231,3,4392.41406,48.270103,64.104996,462420,5970480
"23702",0.333333,0.5,231,3,4544.67822,48.197594,61.794704,462570,5970480
"23703",0.529412,0.5,231,3,4540.41846,47.336109,63.626732,462720,5970480
"23704",0.5,0.5,231,3,4664.01123,48.277458,64.108421,462870,5970480
"23705",0.565217,0.490909,231,3,4724.88086,48.272999,64.108421,463020,5970480
"23706",0.444444,0.508772,231,3,4737.53076,48.272995,64.108414,463170,5970480
"23707",0.5,0.441441,231,3,4876.82275,48.27298,64.108414,463320,5970480
"23708",0.482014,0.482759,231,3,4898.82617,48.120018,64.112007,463470,5970480
"23709",0.3,0.407407,211,3,4964.52393,48.987564,64.216324,463620,5970480
"23710",0.150442,0.208791,211,3,4936.80078,48.268555,64.100601,463770,5970480
"23711",0.3125,0.333333,211,3,5080.99414,48.867256,65.046318,463920,5970480
"23712",0.562044,0.355556,211,4,5077.80469,50.738113,65.14769,464070,5970480
"23713",0.540984,0.460674,311,4,5087.3667,52.163807,67.300461,464220,5970480
"23714",0.6,0.535714,311,4,5178.80273,53.639084,70.621223,464370,5970480
"23715",0.569231,0.494949,311,4,5259.24902,57.371986,64.438683,464520,5970480
"23716",0.619048,0.539823,311,4,5380.04639,53.554405,70.537926,464670,5970480
"23717",0.594203,0.538462,311,4,5393.4126,53.114906,69.204803,464820,5970480
"23718",0.568,0.553571,311,4,5487.37647,48.742905,66.222115,464970,5970480
"23719",0.53719,0.494737,313,4,5581.29004,47.494972,65.287727,465120,5970480
"23720",0.5,0.448276,313,4,5691.22998,46.951897,63.019287,465270,5970480
"23721",0.504587,0.421687,313,4,5675.07715,47.722343,63.027473,465420,5970480
"23722",0.485714,0.454545,313,4,5690.36035,47.666466,63.654156,465570,5970480
"23723",0.445545,0.425287,313,4,5834.82666,47.678082,63.582657,465720,5970480
"23724",0.521368,0.489362,313,4,5896.20215,48.071877,63.594231,465870,5970480
"23725",0.428571,0.454545,313,4,6083.56787,49.704956,65.02758,466020,5970480
"23726",0.477477,0.392405,312,4,6065.78955,47.727989,66.096169,466170,5970480
"23727",0.470588,0.421687,313,4,6132.41406,48.20887,65.852066,466320,5970480
"23728",0.413043,0.384615,313,4,6215.50488,48.193932,65.879257,466470,5970480
"23729",0.434343,0.368421,313,4,6323.66992,49.000175,64.365524,466620,5970480
"23730",0.487179,0.425,313,4,6431.83496,50.136208,65.484947,466770,5970480
"23731",0.409091,0.414634,313,4,6473.88623,47.925552,64.177513,466920,5970480
"23732",0.44898,0.384615,311,4,6616.13916,48.313278,63.745476,467070,5970480
"23733",0.422222,0.421053,312,4,6738.32324,49.07682,64.060608,467220,5970480
"23734",0.37931,0.342857,312,4,6774.02393,48.919754,64.726952,467370,5970480
"23735",0.4,0.36,312,4,6786.16992,47.169331,64.099365,467520,5970480
"23736",0.44898,0.4,312,4,6941.93799,46.943489,65.130539,467670,5970480
"23737",0.45283,0.425287,313,4,7064.34717,49.471672,62.907841,467820,5970480
"23738",0.413043,0.384615,313,4,7122.83643,46.74147,62.891575,467970,5970480
"23739",0.37931,0.388235,313,4,7194.81055,46.980049,63.231667,468120,5970480
"23740",0.431579,0.382716,313,4,7272.20068,47.647923,64.025513,468270,5970480
"23741",0.419355,0.342105,312,4,7314.71143,48.656452,64.770142,468420,5970480
"23742",0.419355,0.333333,312,4,7496.45898,46.852703,64.911385,468570,5970480
"23743",0.391304,0.342105,312,4,7505.99756,47.551308,63.605076,468720,5970480
"23744",0.42,0.333333,312,4,7628.49902,47.997463,63.930317,468870,5970480
"23745",0.436893,0.373494,231,3,7736.10352,47.703232,63.810635,469020,5970480
"23746",0.630058,0.473684,231,3,7862.80469,48.273045,64.108337,469170,5970480
"23747",0.575758,0.520661,231,3,7871.32764,48.277214,63.650887,469320,5970480
"23748",0.506329,0.388889,231,3,8074.51563,48.269497,64.104897,469470,5970480
"23749",0.333333,0.415929,231,3,8132.65625,48.270714,64.10556,469620,5970480
"23750",0.506667,0.508475,231,3,8237.71777,48.269485,64.10556,469770,5970480
"23751",0.390625,0.441441,231,3,8402.14258,48.270401,64.105339,469920,5970480
"23752",0.353846,0.448276,231,3,8442.85449,48.270397,64.105331,470070,5970480
"23753",0.466667,0.5,311,4,8570.13379,48.951557,64.116783,470220,5970480
"23754",0.409836,0.412844,211,3,8565.35449,48.270386,64.105331,470370,5970480
"23755",0.536,0.428571,211,3,8687.62891,48.272999,64.108315,470520,5970480
"23756",0.266667,0.166667,211,3,8785.69824,48.99284,64.108765,470670,5970480
"23757",0.046154,0.196078,211,3,8929.32227,48.984097,64.718941,470820,5970480
"23758",0.46988,0.495935,231,3,9022.82129,48.916687,64.625244,470970,5970480
"23759",0.37415,0.466667,231,3,9063.625,47.659496,63.552509,471120,5970480
"23760",0.380282,0.396226,231,3,9294.86914,48.269745,64.104881,471270,5970480
"23761",0.42069,0.438596,231,3,9313.20019,48.206779,64.025673,471420,5970480
"23762",-0.006623,0.191919,211,3,9439.89941,45.42112,63.465324,471570,5970480
"23763",0.178295,0.119266,211,3,9567.17871,44.692177,61.590115,471720,5970480
"23764",0.257143,0.07563,211,3,9675.54688,47.890793,64.680458,471870,5970480
"23765",0.448276,0.470085,231,3,9762.5918,49.031582,64.187134,472020,5970480
"23766",0.416667,0.454545,231,3,9914.76172,48.962631,64.136757,472170,5970480
"23767",0.514286,0.484536,231,3,10065.8828,49.038349,64.336945,472320,5970480
"23768",0.194805,0.504762,231,3,10072.5869,48.270359,64.105537,472470,5970480
"23769",0.357143,0.476636,231,3,10185.21,48.266476,64.101204,472620,5970480
"23770",0.554217,0.539683,231,3,10331.9404,48.266472,64.100983,472770,5970480
"23771",0.24183,0.539683,412,5,10435.5596,48.266464,64.100983,472920,5970480
"23772",0.442857,0.512605,231,3,10401.1777,48.266769,64.101433,473070,5970480
"23773",0.472973,0.487179,231,3,10495.7139,48.266159,64.101654,473220,5970480
"23774",0.482993,0.482759,231,3,10554.8848,48.267376,64.101433,473370,5970480
"23775",0.486486,0.465517,231,3,10590.6797,48.266762,64.101204,473520,5970480
"23776",0.454545,0.478261,231,3,10613.1338,48.266148,64.101204,473670,5970480
"23777",0.426471,0.487179,231,3,10758.4619,48.267365,64.100983,473820,5970480
"23778",0.503356,0.495798,231,3,10825.6367,48.26675,64.101654,473970,5970480
"23779",0.333333,0.464286,231,3,10902.0596,48.266747,64.101883,474120,5970480
"23780",0.347222,0.425926,231,3,10830.7061,48.266129,64.101425,474270,5970480
"23781",0.458333,0.431193,231,3,10962.1982,48.266739,64.101654,474420,5970480
"23782",0.474359,0.345455,231,3,11001.6592,48.269661,64.10463,474570,5970480
"23783",0.409396,0.391304,231,3,11095.499,48.270576,64.10553,474720,5970480
"23784",0.453333,0.392857,211,3,11110.8594,48.272583,64.640266,474870,5970480
"23785",0,0.145631,211,3,11289.0127,48.150482,63.58091,475020,5970480
"23786",0,0.106796,211,3,11282.5527,48.7906,64.111183,475170,5970480
"23787",0.220339,0.243243,211,3,11403.9463,48.282578,64.119492,475320,5970480
"23788",-0.009804,0.25,231,3,11457.6826,48.282574,64.119263,475470,5970480
"23789",0.299363,0.285714,231,3,11513.2793,48.98864,64.131096,475620,5970480
"23862",0.098592,0.166667,242,2,4389.64697,48.268677,64.102753,452820,5970330
"23863",0.277311,0.255319,242,2,4290,48.024952,63.840111,452970,5970330
"23864",0.271186,0.46,242,2,4295.13672,48.276039,64.110733,453120,5970330
"23865",0.33945,0.270833,242,2,4316.76953,48.278343,64.11348,453270,5970330
"23866",0.462963,0.37931,242,2,4231.16992,48.278641,64.113487,453420,5970330
"23867",0.431579,0.409091,312,4,4183.79004,48.279549,64.113922,453570,5970330
"23868",0.386364,0.350649,313,4,4077.90381,48.275818,64.286613,453720,5970330
"23869",0.410526,0.4,313,4,4079.33814,48.273064,64.107048,453870,5970330
"23870",0.566667,0.404762,313,4,4032.18311,48.269814,64.352386,454020,5970330
"23871",0.474747,0.384615,313,4,3956.02075,48.269196,64.103378,454170,5970330
"23872",0.4,0.376623,312,4,3908.75928,48.268883,64.103142,454320,5970330
"23873",0.386364,0.350649,312,4,3918.07349,48.268562,64.102692,454470,5970330
"23874",0.406593,0.350649,312,4,3813.89575,48.268555,64.102913,454620,5970330
"23875",0.406593,0.367089,312,4,3733.64429,48.270508,64.103134,454770,5970330
"23876",0.300699,0.365854,312,4,3725.802,48.274979,64.106133,454920,5970330
"23877",0.324138,0.428571,211,3,3756.83374,48.284889,64.116608,455070,5970330
"23878",0.380531,0.367347,211,3,3597.62427,48.282059,64.117752,455220,5970330
"23879",0.287879,0.495327,211,3,3660.12305,48.278503,64.11364,455370,5970330
"23880",0.5,0.469027,231,3,3595.62231,48.275253,64.110641,455520,5970330
"23881",0.428571,0.512605,231,3,3547.74585,48.275253,64.109749,455670,5970330
"23882",0.496504,0.474576,411,5,3571.51221,48.272316,64.106979,455820,5970330
"23883",0.333333,0.428571,411,5,3526.37207,48.271698,64.10675,455970,5970330
"23884",0.377778,0.436364,411,5,3531.6001,48.272911,64.106293,456120,5970330
"23885",0.482993,0.52381,411,5,3465.74658,48.272289,64.106743,456270,5970330
"23886",0.384615,0.395833,411,5,3394.11255,48.263355,64.440216,456420,5970330
"23887",0.4,0.441441,411,5,3426.44141,48.271656,64.106506,456570,5970330
"23888",0.348837,0.439252,411,5,3394.77539,48.272259,64.106735,456720,5970330
"23889",0.430657,0.444444,411,5,3390,48.272861,64.106949,456870,5970330
"23890",0.371429,0.482143,411,5,3450,48.27224,64.106949,457020,5970330
"23891",0.40146,0.443478,411,5,3390,48.272232,64.106262,457170,5970330
"23892",0.43662,0.346939,411,5,3420,48.2696,64.103279,457320,5970330
"23893",0.3125,0.504274,411,5,3390,48.269287,64.102829,457470,5970330
"23894",0.185185,0.226667,411,5,3360,48.268353,64.102371,457620,5970330
"23895",0.415385,0.487603,411,5,3394.77539,48.268349,64.102371,457770,5970330
"23896",0.42029,0.478992,411,5,3433.13257,48.269562,64.102585,457920,5970330
"23897",0.545455,0.36,411,5,3442.16504,48.269554,64.102806,458070,5970330
"23898",0.496504,0.36,411,5,3538.72852,48.269547,64.103256,458220,5970330
